step,fast_slow_gap,fast_wins,state_pseudo_count,state_familiarity_weight,familiarity_ready,familiarity_warmup_remaining,block_completed,block_valid,block_win_rate,block_familiarity,block_weight_sum,q_short,q_long,rate_gap,detector_armed,regime_change,positive_streak,initial_stabilization_streak,rearm_streak,initial_arming_complete,rate_warmup_remaining,initial_warmup_remaining,log_p_fast,log_p_slow,fast_mean_total_var,slow_mean_total_var,fast_mean_epistemic_var,slow_mean_epistemic_var,predictor_nll
34399,0.40123749,1,220,1.00000000,1,0,1,1,0.38866010,0.97444159,97.44415887,0.43283518,0.57096701,-0.13813183,0,0,0,0,0,0,0,0,-15.81757736,-16.21881485,18.23243904,16.06935883,0.06919874,0.06560744,15.75586669
34400,0.03663063,1,108,0.99997960,1,0,0,0,nan,nan,nan,0.43283518,0.57096701,-0.13813183,0,0,0,0,0,0,0,0,-19.21420288,-19.25083351,21.23131180,19.78808212,0.07541621,0.06395757,18.61188889
34499,0.47801018,1,34,0.96662673,1,0,1,1,0.49199834,0.97535567,97.53556727,0.44466781,0.57017732,-0.12550951,0,0,0,0,0,0,0,0,-19.66362572,-20.14163589,24.47106934,22.17555809,0.11813874,0.10984939,21.74063396
34500,-0.41978455,0,152,0.99999975,1,0,0,0,nan,nan,nan,0.44466781,0.57017732,-0.12550951,0,0,0,0,0,0,0,0,-15.19994164,-14.78015709,26.75235748,27.85188103,0.09278803,0.09188174,15.88590503
34599,-0.74549198,0,62,0.99797057,1,0,1,1,0.47318218,0.99041129,99.04112913,0.45037068,0.56920737,-0.11883669,0,0,0,0,0,0,0,0,-15.34428024,-14.59878826,28.69233513,29.91684723,0.13388188,0.13561429,17.13865328
34600,0.86248016,1,86,0.99981589,1,0,0,0,nan,nan,nan,0.45037068,0.56920737,-0.11883669,0,0,0,0,0,0,0,0,-16.79912949,-17.66160965,33.38601685,33.21754456,0.16469471,0.14376268,19.59570236
34699,-0.56062412,0,230,1.00000000,1,0,1,1,0.56287773,0.98817408,98.81740761,0.47287209,0.56914408,-0.09627198,0,0,0,0,0,0,0,0,-15.31639290,-14.75576878,21.96495819,18.98991966,0.04471808,0.04590766,16.44012642
34700,0.15368176,1,51,0.99390325,1,0,0,0,nan,nan,nan,0.47287209,0.56914408,-0.09627198,0,0,0,0,0,0,0,0,-13.63800335,-13.79168510,23.48046303,20.67456055,0.06200116,0.06220354,13.74208403
34799,2.20455170,1,91,0.99988833,1,0,1,1,0.35270086,0.98343720,98.34372032,0.44883785,0.56697964,-0.11814180,0,0,0,0,0,0,0,0,-29.04098511,-31.24553680,14.13358212,11.68026352,0.04002815,0.04046341,30.23441887
34800,1.19264412,1,67,0.99876909,1,0,0,0,nan,nan,nan,0.44883785,0.56697964,-0.11814180,0,0,0,0,0,0,0,0,-15.17273521,-16.36537933,39.86906815,41.35871887,0.17637797,0.18251456,21.56077118
34899,-0.32275391,0,212,1.00000000,1,0,1,1,0.24723391,0.98255077,98.25507701,0.40851706,0.56378219,-0.15526513,0,0,0,0,0,0,0,0,-17.02454185,-16.70178795,20.91976166,18.67730713,0.05264866,0.05076019,17.18106575
34900,-0.64405727,0,82,0.99972535,1,0,0,0,nan,nan,nan,0.40851706,0.56378219,-0.15526513,0,0,0,0,0,0,0,0,-14.01487732,-13.37082005,27.50177193,26.93754387,0.08256748,0.07845685,14.73693800
34999,-0.28405190,0,113,0.99998763,1,0,1,1,0.27110168,0.99531939,99.53193855,0.38103398,0.56085538,-0.17982140,0,0,0,0,0,0,0,0,-15.32579231,-15.04174042,29.58633804,29.99696541,0.12264841,0.11511576,16.46842194
35000,0.48223114,1,308,1.00000000,1,0,0,0,nan,nan,nan,0.38103398,0.56085538,-0.17982140,0,0,0,0,0,0,0,0,-65.79460907,-66.27684021,1.36789370,1.34010601,0.00709777,0.00716096,nan
35099,1.44962120,1,145,0.99999950,1,0,1,1,0.74216263,0.96972192,96.97219200,0.45325971,0.56266845,-0.10940874,0,0,0,0,0,0,0,0,-20.18989754,-21.63951874,5.62711382,5.19304895,0.03069758,0.03031766,21.53725815
35100,0.79376221,1,210,1.00000000,1,0,0,0,nan,nan,nan,0.45325971,0.56266845,-0.10940874,0,0,0,0,0,0,0,0,-19.03467178,-19.82843399,5.69039965,5.05459738,0.03962006,0.04074354,19.55446196
35199,2.29625320,1,242,1.00000000,1,0,1,1,1.00000000,0.99895976,99.89597597,0.56260777,0.56704177,-0.00443400,0,0,0,0,0,0,0,0,-19.63243866,-21.92869186,5.10893345,4.62421703,0.04152261,0.04401368,19.63495016
35200,0.97108555,1,99,0.99994983,1,0,0,0,nan,nan,nan,0.56260777,0.56704177,-0.00443400,0,0,0,0,0,0,0,0,-13.88030529,-14.85139084,7.48949623,6.55336094,0.03180964,0.03031388,13.72903633
35299,-0.50213146,0,29,0.94497678,1,0,1,1,0.52502650,0.96808772,96.80877197,0.55509152,0.56662162,-0.01153010,0,0,0,1,0,0,0,0,-12.16045475,-11.65832329,33.17692566,28.30335808,0.06340204,0.05044070,13.14129758
35300,1.04634857,1,75,0.99944692,1,0,0,0,nan,nan,nan,0.55509152,0.56662162,-0.01153010,0,0,0,1,0,0,0,0,-23.11024666,-24.15659523,23.09798813,19.87181664,0.04475764,0.04737739,24.65840530
35399,-0.58061981,0,193,1.00000000,1,0,1,1,0.48653991,0.98399883,98.39988290,0.54138119,0.56582080,-0.02443961,0,0,0,2,0,0,0,0,-15.29980087,-14.71918106,30.19360733,27.92088699,0.09912954,0.10053704,21.19629669
35400,-0.02509499,0,274,1.00000000,1,0,0,0,nan,nan,nan,0.54138119,0.56582080,-0.02443961,0,0,0,2,0,0,0,0,-12.40635681,-12.38126183,28.96806526,25.50823212,0.06212755,0.05447050,12.50869497
35499,-0.28230953,0,113,0.99998763,1,0,1,1,0.57979372,0.99078418,99.07841789,0.54906370,0.56596053,-0.01689683,0,0,0,3,0,0,0,0,-13.75894833,-13.47663879,29.63249969,27.35011101,0.08679292,0.07268927,15.72458712
35500,0.48666763,1,33,0.96311683,1,0,0,0,nan,nan,nan,0.54906370,0.56596053,-0.01689683,0,0,0,3,0,0,0,0,-12.39282799,-12.87949562,29.29723740,28.52363777,0.08987034,0.08149017,13.86807489
35599,0.91455936,1,183,0.99999999,1,0,1,1,0.46074835,0.99393748,99.39374791,0.53140063,0.56490841,-0.03350778,0,0,0,0,0,0,0,0,-15.48725605,-16.40181541,26.77013397,24.84020805,0.05361030,0.04735484,14.47214031
35600,-0.33016682,0,98,0.99994455,1,0,0,0,nan,nan,nan,0.53140063,0.56490841,-0.03350778,0,0,0,0,0,0,0,0,-13.89766693,-13.56750011,25.31935883,24.07882309,0.05010392,0.04609596,14.56809735
35699,0.07312775,1,233,1.00000000,1,0,1,1,0.36198565,0.99065991,99.06599062,0.49751763,0.56287918,-0.06536155,0,0,0,0,0,0,0,0,-14.80777740,-14.88090515,19.14597893,18.62512589,0.05736241,0.05287117,15.48401976
35700,0.42797089,1,126,0.99999663,1,0,0,0,nan,nan,nan,0.49751763,0.56287918,-0.06536155,0,0,0,0,0,0,0,0,-13.38436890,-13.81233978,29.62207985,30.35148048,0.08076750,0.06870957,14.20952358
35799,0.40050125,1,91,0.99988833,1,0,1,1,0.71107183,0.99425713,99.42571291,0.54022847,0.56436111,-0.02413263,0,0,0,0,0,0,0,0,-19.97523880,-20.37574005,26.88154030,27.16460800,0.08304078,0.08208573,22.20692348
35800,-0.33865261,0,125,0.99999627,1,0,0,0,nan,nan,nan,0.54022847,0.56436111,-0.02413263,0,0,0,0,0,0,0,0,-14.27560806,-13.93695545,32.43655396,33.63290787,0.12597230,0.12548362,21.33220100
35899,0.83956718,1,358,1.00000000,1,0,1,1,0.65290734,0.99393667,99.39366719,0.56276424,0.56524657,-0.00248232,0,0,0,1,0,0,0,0,-17.22028351,-18.05985069,17.82648277,16.66823578,0.04282422,0.03806159,17.35887082
35900,-0.42055035,0,96,0.99993227,1,0,0,0,nan,nan,nan,0.56276424,0.56524657,-0.00248232,0,0,0,1,0,0,0,0,-11.43900681,-11.01845646,33.07766342,33.72217178,0.09967960,0.08878785,13.75088716
35999,0.71970177,1,82,0.99972535,1,0,1,1,0.74421974,0.99110788,99.11078754,0.59905534,0.56703630,0.03201904,0,0,0,0,0,0,0,0,-11.40106201,-12.12076378,18.86885834,19.04196739,0.05394688,0.05314051,11.58267593
36000,-0.22393417,0,318,1.00000000,1,0,0,0,nan,nan,nan,0.59905534,0.56703630,0.03201904,0,0,0,0,0,0,0,0,-40.39131165,-40.16737747,1.45416689,1.44534528,0.00867192,0.00810367,40.61722819
36099,1.65918732,1,294,1.00000000,1,0,1,1,0.72615758,0.97972092,97.97209243,0.62447579,0.56862751,0.05584828,0,0,0,0,0,0,0,0,-17.18510056,-18.84428787,19.19466972,15.86090755,0.04654947,0.04572655,17.45391159
36100,0.16193390,1,44,0.98772266,1,0,0,0,nan,nan,nan,0.62447579,0.56862751,0.05584828,0,0,0,0,0,0,0,0,-15.84971619,-16.01165009,36.62844467,34.06363297,0.06607661,0.06512681,28.75180173
36199,-0.14797783,0,126,0.99999663,1,0,1,1,0.48034217,0.99761846,99.76184631,0.59564907,0.56774466,0.02790441,0,0,0,1,0,0,0,0,-16.90823364,-16.76025581,19.09740448,17.52709198,0.04252039,0.04186666,16.99618030
36200,-0.10513783,0,130,0.99999774,1,0,0,0,nan,nan,nan,0.59564907,0.56774466,0.02790441,0,0,0,1,0,0,0,0,-11.52321339,-11.41807556,29.72884750,28.67617035,0.12014259,0.11136550,12.68364620
36299,0.31042099,1,77,0.99954717,1,0,1,1,0.50053563,0.99833493,99.83349322,0.57662638,0.56707257,0.00955381,0,0,0,2,0,0,0,0,-10.48451805,-10.79493904,26.73477554,28.29454994,0.05986902,0.05961061,11.02721500
36300,0.79903507,1,149,0.99999966,1,0,0,0,nan,nan,nan,0.57662638,0.56707257,0.00955381,0,0,0,2,0,0,0,0,-11.03503418,-11.83406925,16.53607750,15.24921131,0.04025067,0.03889066,11.00722713
36399,0.86639404,1,125,0.99999627,1,0,1,1,0.56817465,0.99338687,99.33868718,0.57493603,0.56708359,0.00785244,0,0,0,3,0,0,0,0,-12.11426353,-12.98065758,21.34618568,22.42797089,0.05802770,0.04937509,14.01190138
36400,0.08522129,1,272,1.00000000,1,0,0,0,nan,nan,nan,0.57493603,0.56708359,0.00785244,0,0,0,3,0,0,0,0,-14.48053741,-14.56575871,14.38634777,13.97762680,0.03432691,0.03369157,14.49818349
36499,0.22892761,1,102,0.99996283,1,0,1,1,0.60142181,0.99439017,99.43901725,0.58023319,0.56742697,0.01280622,1,0,0,0,0,1,0,0,-10.95522404,-11.18415165,29.58807373,33.93574905,0.09905659,0.10778687,12.56336641
36500,0.08814144,1,218,1.00000000,1,0,0,0,nan,nan,nan,0.58023319,0.56742697,0.01280622,1,0,0,0,0,1,0,0,-15.99033451,-16.07847595,18.67666626,19.99151993,0.06150919,0.05802296,17.25396156
36599,0.22698116,1,104,0.99996957,1,0,1,1,0.77996597,0.99822978,99.82297765,0.62017975,0.56955236,0.05062738,1,0,0,0,0,1,0,0,-11.48604870,-11.71302986,23.57030296,25.58936691,0.06941672,0.06932408,12.78422546
36600,0.82614231,1,397,1.00000000,1,0,0,0,nan,nan,nan,0.62017975,0.56955236,0.05062738,1,0,0,0,0,1,0,0,-11.13802242,-11.96416473,20.96381569,21.69209862,0.04517499,0.04325816,10.22252083
36699,0.86581421,1,149,0.99999966,1,0,1,1,0.85002696,0.99456904,99.45690429,0.66614919,0.57235711,0.09379208,1,0,0,0,0,1,0,0,-11.41208172,-12.27789593,23.88401222,23.50348663,0.10646459,0.09955039,9.35964012
36700,0.67500210,1,282,1.00000000,1,0,0,0,nan,nan,nan,0.66614919,0.57235711,0.09379208,1,0,0,0,0,1,0,0,-10.18095684,-10.85595894,22.34637642,23.44496536,0.05669762,0.06039846,10.34662604
36799,0.07526588,1,107,0.99997746,1,0,1,1,0.69132432,0.99762200,99.76219971,0.67118421,0.57354678,0.09763743,1,0,0,0,0,1,0,0,-18.69632530,-18.77159119,15.70502186,16.18610382,0.05867324,0.05617119,19.71393967
36800,0.04180813,1,108,0.99997960,1,0,0,0,nan,nan,nan,0.67118421,0.57354678,0.09763743,1,0,0,0,0,1,0,0,-14.58082485,-14.62263298,26.60993767,29.42779541,0.06730635,0.07745752,15.50567849
36899,0.78197765,1,141,0.99999925,1,0,1,1,0.39024054,0.99677684,99.67768449,0.61499548,0.57171372,0.04328176,1,0,0,0,0,1,0,0,-11.30178547,-12.08376312,19.19292450,19.89711189,0.04720313,0.04838593,11.91749128
36900,0.87928200,1,409,1.00000000,1,0,0,0,nan,nan,nan,0.61499548,0.57171372,0.04328176,1,0,0,0,0,1,0,0,-15.11781693,-15.99709892,18.37529755,19.30579376,0.04130025,0.04176420,15.05730597
36999,-0.99845314,0,97,0.99993872,1,0,1,1,0.41153169,0.99583407,99.58340708,0.57430272,0.57011190,0.00419082,1,0,0,0,0,1,0,0,-12.80862236,-11.81016922,27.34691048,30.47326660,0.11314448,0.11246386,14.50282288
37000,0.03162003,1,328,1.00000000,1,0,0,0,nan,nan,nan,0.57430272,0.57011190,0.00419082,1,0,0,0,0,1,0,0,-36.25788879,-36.28950882,1.35212660,1.36850059,0.00532539,0.00524204,36.54664898
37099,2.30117607,1,147,0.99999959,1,0,1,1,0.57925611,0.92600453,92.60045281,0.57529340,0.57020334,0.00509006,1,0,0,0,0,1,0,0,-19.36821747,-21.66939354,10.97831345,9.98598385,0.04514326,0.03981449,19.71774801
37100,2.31284714,1,87,0.99983341,1,0,0,0,nan,nan,nan,0.57529340,0.57020334,0.00509006,1,0,0,0,0,1,0,0,-20.41742325,-22.73027039,12.36592007,10.55136967,0.04723773,0.04309517,21.10144043
37199,-1.27213478,0,191,0.99999999,1,0,1,1,0.18782487,0.98376730,98.37672991,0.49779969,0.56637955,-0.06857986,1,0,0,0,0,1,0,0,-13.26861954,-11.99648476,30.80061150,29.42838478,0.06823757,0.06202837,14.56534815
37200,-2.41114998,0,49,0.99255342,1,0,0,0,nan,nan,nan,0.49779969,0.56637955,-0.06857986,1,0,0,0,0,1,0,0,-15.85741615,-13.44626617,38.46147537,34.27580261,0.12153853,0.11686778,22.31312027
37299,-1.06234360,0,259,1.00000000,1,0,1,1,0.10029506,0.99704612,99.70461191,0.41829876,0.56171871,-0.14341994,1,0,0,0,0,1,0,0,-12.04882812,-10.98648453,28.74457550,28.39031982,0.08626261,0.09117886,11.10442781
37300,0.15337753,1,188,0.99999999,1,0,0,0,nan,nan,nan,0.41829876,0.56171871,-0.14341994,1,0,0,0,0,1,0,0,-16.71635437,-16.86973190,24.85839081,24.13799858,0.06525619,0.06321972,17.39003372
37399,0.66046333,1,264,1.00000000,1,0,1,1,0.36058232,0.99838396,99.83839593,0.40675548,0.55970735,-0.15295187,1,0,0,0,0,1,0,0,-11.93481445,-12.59527779,24.24405479,23.37280273,0.04146634,0.04044824,11.55686474
37400,0.45090103,1,136,0.99999876,1,0,0,0,nan,nan,nan,0.40675548,0.55970735,-0.15295187,1,0,0,0,0,1,0,0,-11.36639786,-11.81729889,23.49196434,24.62869263,0.05457731,0.05015824,11.53737679
37499,0.27063656,1,206,1.00000000,1,0,1,1,0.72020124,0.99737280,99.73727972,0.46944463,0.56131228,-0.09186765,1,0,0,0,0,1,0,0,-10.26933861,-10.53997517,20.43741989,22.18733215,0.06799014,0.06481788,10.36159102
37500,0.34968185,1,496,1.00000000,1,0,0,0,nan,nan,nan,0.46944463,0.56131228,-0.09186765,1,0,0,0,0,1,0,0,-13.00052452,-13.35020638,17.54386711,17.56601143,0.05336852,0.04911881,11.76280117
37599,0.11334229,1,61,0.99775713,1,0,1,1,0.73025484,0.99202487,99.20248740,0.52160667,0.56300171,-0.04139504,1,0,0,0,0,1,0,0,-16.66779137,-16.78113365,13.78660488,14.02464104,0.08211403,0.06625690,16.83108187
37600,0.22608089,1,55,0.99591323,1,0,0,0,nan,nan,nan,0.52160667,0.56300171,-0.04139504,1,0,0,0,0,1,0,0,-10.55928612,-10.78536701,25.08265114,27.41084290,0.11172730,0.11279525,10.81990528
37699,-0.98794556,0,278,1.00000000,1,0,1,1,0.66102878,0.99758632,99.75863209,0.54949109,0.56398198,-0.01449089,1,0,0,0,0,1,0,0,-14.51704502,-13.52909946,19.86992455,22.50793457,0.05608872,0.05338360,14.91902065
37700,-0.13387680,0,163,0.99999992,1,0,0,0,nan,nan,nan,0.54949109,0.56398198,-0.01449089,1,0,0,0,0,1,0,0,-10.81013870,-10.67626190,23.68302345,24.73624802,0.18734623,0.15039901,14.36947274
37799,-3.04874420,0,38,0.97762923,1,0,1,1,0.68950026,0.99549298,99.54929826,0.57749293,0.56523716,0.01225576,1,0,0,0,0,1,0,0,-18.17720795,-15.12846375,29.60822296,32.76718140,0.09872333,0.09392509,19.32228851
37800,-0.10804749,0,118,0.99999250,1,0,0,0,nan,nan,nan,0.57749293,0.56523716,0.01225576,1,0,0,0,0,1,0,0,-16.42544556,-16.31739807,17.67566872,18.49193764,0.06360336,0.05055504,16.83913040
37899,0.07798862,1,213,1.00000000,1,0,1,1,0.77025902,0.99844997,99.84499692,0.61604615,0.56728738,0.04875876,1,0,0,0,0,1,0,0,-11.64546776,-11.72345638,17.90021515,20.46393967,0.08121394,0.07891663,12.07146358
37900,-0.33966064,0,104,0.99996957,1,0,0,0,nan,nan,nan,0.61604615,0.56728738,0.04875876,1,0,0,0,0,1,0,0,-15.50164890,-15.16198826,24.66576767,25.76963234,0.13820760,0.11452088,18.45569820
37999,0.60650826,1,394,1.00000000,1,0,1,1,0.63162367,0.99434455,99.43445537,0.61916165,0.56793074,0.05123091,1,0,0,0,0,1,0,0,-8.44430637,-9.05081463,26.13234711,28.12361717,0.09003287,0.08842846,8.87625539
38000,-0.07918549,0,336,1.00000000,1,0,0,0,nan,nan,nan,0.61916165,0.56793074,0.05123091,1,0,0,0,0,1,0,0,-42.36885834,-42.28967285,1.46236205,1.48423946,0.00759409,0.00662970,42.91024526
38099,-0.98901939,0,165,0.99999993,1,0,1,1,0.28593305,0.98139677,98.13967730,0.55251593,0.56511077,-0.01259484,1,0,0,0,0,1,0,0,-12.69189262,-11.70287323,33.56038284,32.86854553,0.10486008,0.08489028,16.80618286
38100,0.45569611,1,205,1.00000000,1,0,0,0,nan,nan,nan,0.55251593,0.56511077,-0.01259484,1,0,0,0,0,1,0,0,-16.62877655,-17.08447266,23.61581802,22.34572983,0.05725090,0.05489470,17.75763766
38199,-0.75260544,0,97,0.99993872,1,0,1,1,0.17000942,0.99759449,99.75944890,0.47601463,0.56115975,-0.08514513,1,0,0,0,0,1,0,0,-11.67288971,-10.92028427,29.71898651,30.65683365,0.09721461,0.09111619,12.88315558
38200,0.59883881,1,171,0.99999996,1,0,0,0,nan,nan,nan,0.47601463,0.56115975,-0.08514513,1,0,0,0,0,1,0,0,-14.24076366,-14.83960247,21.70564461,22.00209236,0.07953104,0.07511963,15.54586919
38299,-0.44032860,0,240,1.00000000,1,0,1,1,0.21180570,0.99065560,99.06555975,0.42317284,0.55766621,-0.13449337,1,0,0,0,0,1,0,0,-9.85536575,-9.41503716,16.04602432,17.53083038,0.04776853,0.03978656,10.07058239
38300,-0.16176033,0,282,1.00000000,1,0,0,0,nan,nan,nan,0.42317284,0.55766621,-0.13449337,1,0,0,0,0,1,0,0,-16.53025055,-16.36849022,15.93902588,15.81610107,0.06360403,0.06040845,17.44098949
38399,0.72577477,1,106,0.99997508,1,0,1,1,0.47122515,0.99524274,99.52427392,0.43278330,0.55680180,-0.12401850,1,0,0,0,0,1,0,0,-12.70087814,-13.42665291,24.73402596,25.20102119,0.09858815,0.09551036,13.13283539
38400,0.42059422,1,132,0.99999815,1,0,0,0,nan,nan,nan,0.43278330,0.55680180,-0.12401850,1,0,0,0,0,1,0,0,-11.46541119,-11.88600540,26.15971947,26.97971725,0.08636508,0.08421580,11.16813421
38499,-0.19918537,0,192,1.00000000,1,0,1,1,0.52430721,0.99082470,99.08247009,0.45108808,0.55647686,-0.10538877,1,0,0,0,0,1,0,0,-13.19589901,-12.99671364,18.35680199,18.20942497,0.04746178,0.04305653,13.70610619
38500,-0.14445496,0,285,1.00000000,1,0,0,0,nan,nan,nan,0.45108808,0.55647686,-0.10538877,1,0,0,0,0,1,0,0,-10.43409729,-10.28964233,23.97312164,24.65404510,0.07632011,0.07071240,11.05101426
38599,0.37683296,1,286,1.00000000,1,0,1,1,0.34151288,0.99487548,99.48754811,0.42917304,0.55432722,-0.12515417,1,0,0,0,0,1,0,0,-12.99684811,-13.37368107,20.01715851,20.04948044,0.06585100,0.05577177,13.16415310
38600,0.38950062,1,132,0.99999815,1,0,0,0,nan,nan,nan,0.42917304,0.55432722,-0.12515417,1,0,0,0,0,1,0,0,-9.64941978,-10.03892040,21.20714378,23.95141602,0.06774916,0.05991655,nan
38699,-0.62458706,0,68,0.99888622,1,0,1,1,0.52328584,0.99275380,99.27537955,0.44799560,0.55401680,-0.10602120,1,0,0,0,0,1,0,0,-13.32724762,-12.70266056,19.74047089,20.95362282,0.05015967,0.04777041,13.55572271
38700,-0.62123680,0,87,0.99983341,1,0,0,0,nan,nan,nan,0.44799560,0.55401680,-0.10602120,1,0,0,0,0,1,0,0,-11.05541801,-10.43418121,31.07512665,33.88294983,0.08699301,0.08058748,15.86638037
38799,-0.08707142,0,323,1.00000000,1,0,1,1,0.51959850,0.99646965,99.64696457,0.46231618,0.55367262,-0.09135644,1,0,0,0,0,1,0,0,-12.71224880,-12.62517738,19.38785553,19.90570831,0.08317059,0.07224677,13.67182636
38800,-0.28987598,0,113,0.99998763,1,0,0,0,nan,nan,nan,0.46231618,0.55367262,-0.09135644,1,0,0,0,0,1,0,0,-11.15283966,-10.86296368,29.38370705,31.46642685,0.07594768,0.06983097,15.54631742
38899,0.73422718,1,100,0.99995460,1,0,1,1,0.75011654,0.99943212,99.94321197,0.51987625,0.55563706,-0.03576081,1,0,0,0,0,1,0,0,-8.41611385,-9.15034103,26.31864166,28.11402321,0.10493018,0.09407560,9.74049822
38900,0.65256500,1,87,0.99983341,1,0,0,0,nan,nan,nan,0.51987625,0.55563706,-0.03576081,1,0,0,0,0,1,0,0,-14.31490517,-14.96747017,19.00823402,19.56484604,0.05582155,0.05001225,14.61793009
38999,0.22356796,1,40,0.98168436,1,0,1,1,0.74088014,0.99765014,99.76501409,0.56407703,0.55748949,0.00658754,1,0,0,0,0,1,0,0,-9.07491875,-9.29848671,20.90627289,23.28306389,0.07098630,0.06094356,10.45499070
39000,-0.00444794,0,344,1.00000000,1,0,0,0,nan,nan,nan,0.56407703,0.55748949,0.00658754,1,0,0,0,0,1,0,0,-37.57857132,-37.57412338,1.48976529,1.49263358,0.01604611,0.01538566,37.86453056
39099,-0.54953194,0,101,0.99995892,1,0,1,1,0.31557201,0.97197002,97.19700183,0.51437603,0.55507032,-0.04069429,1,0,0,0,0,1,0,0,-14.04676056,-13.49722862,19.36334991,19.51632690,0.08292326,0.07272271,15.14300132
39100,-1.29257774,0,179,0.99999998,1,0,0,0,nan,nan,nan,0.51437603,0.55507032,-0.04069429,1,0,0,0,0,1,0,0,-12.08364105,-10.79106331,20.74130440,21.35656357,0.08280909,0.08114681,13.66786289
39199,-0.57814312,0,227,1.00000000,1,0,1,1,0.14831214,0.99605657,99.60565654,0.44116325,0.55100273,-0.10983949,1,0,0,0,0,1,0,0,-11.24257851,-10.66443539,21.22432518,21.08756828,0.09873320,0.09878409,11.64184322
39200,0.42250824,1,341,1.00000000,1,0,0,0,nan,nan,nan,0.44116325,0.55100273,-0.10983949,1,0,0,0,0,1,0,0,-13.73474884,-14.15725708,17.75062752,17.66048431,0.03802118,0.03825813,13.47372007
39299,-1.65621281,0,71,0.99917490,1,0,1,1,0.25930846,0.98661745,98.66174484,0.40479229,0.54808579,-0.14329350,1,0,0,0,0,1,0,0,-10.25740719,-8.60119438,25.19856834,26.12839127,0.11247044,0.11090411,13.75500011
39300,-1.17789173,0,233,1.00000000,1,0,0,0,nan,nan,nan,0.40479229,0.54808579,-0.14329350,1,0,0,0,0,1,0,0,-14.88427544,-13.70638371,27.51989365,27.15988541,0.05524797,0.05513686,17.38380432
39399,0.20587921,1,141,0.99999925,1,0,1,1,0.33256300,0.99215083,99.21508336,0.39034643,0.54593056,-0.15558413,1,0,0,0,0,1,0,0,-14.29285812,-14.49873734,22.00909615,22.43855858,0.06369613,0.05485462,15.30004756
39400,-0.33209133,0,63,0.99816370,1,0,0,0,nan,nan,nan,0.39034643,0.54593056,-0.15558413,1,0,0,0,0,1,0,0,-12.12648392,-11.79439259,23.45030022,25.49688911,0.07276470,0.07004716,13.36899090
39499,0.04618931,1,76,0.99949955,1,0,1,1,0.46220237,0.99446805,99.44680518,0.40471762,0.54509328,-0.14037566,1,0,0,0,0,1,0,0,-15.36803436,-15.41422367,15.23250866,15.36397648,0.06212815,0.05804598,15.62267447
39500,-1.82992077,0,70,0.99908812,1,0,0,0,nan,nan,nan,0.40471762,0.54509328,-0.14037566,1,0,0,0,0,1,0,0,-9.80438900,-7.97446823,26.91773415,29.81451416,0.09099516,0.08940898,13.16951847
39599,-0.04451084,0,104,0.99996957,1,0,1,1,0.49977038,0.99873950,99.87395038,0.42372817,0.54464005,-0.12091188,1,0,0,0,0,1,0,0,-9.92361832,-9.87910748,21.81529808,23.67196274,0.12861528,0.12141609,11.31186263
39600,0.61108017,1,478,1.00000000,1,0,0,0,nan,nan,nan,0.42372817,0.54464005,-0.12091188,1,0,0,0,0,1,0,0,-11.04064751,-11.65172768,18.05719757,18.94951630,0.03253070,0.03276470,10.73433471
39699,-0.59533882,0,168,0.99999995,1,0,1,1,0.40073674,0.98886163,98.88616288,0.41912989,0.54320102,-0.12407113,1,0,0,0,0,1,0,0,-9.09814262,-8.50280380,27.47897339,30.09328842,0.13870990,0.13786744,10.51196798
39700,0.48795319,1,80,0.99966454,1,0,0,0,nan,nan,nan,0.41912989,0.54320102,-0.12407113,1,0,0,0,0,1,0,0,-14.10125256,-14.58920574,23.92144775,24.14130020,0.10860176,0.10524636,14.25772047
39799,0.94370174,1,410,1.00000000,1,0,1,1,0.30105820,0.99620844,99.62084385,0.39551555,0.54077959,-0.14526404,1,0,0,0,0,1,0,0,-12.34135914,-13.28506088,16.35335350,16.36481476,0.04349845,0.03734779,14.78731966
39800,0.01485538,1,139,0.99999908,1,0,0,0,nan,nan,nan,0.39551555,0.54077959,-0.14526404,1,0,0,0,0,1,0,0,-10.90465736,-10.91951275,17.18049812,18.14934921,0.07212272,0.06944627,10.82943185
39899,-0.39123440,0,62,0.99797057,1,0,1,1,0.50022666,0.99289318,99.28931805,0.41645777,0.54037406,-0.12391629,1,0,0,0,0,1,0,0,-11.46808529,-11.07685089,24.95999146,27.39088249,0.11067271,0.11910270,12.11356640
39900,0.02049065,1,368,1.00000000,1,0,0,0,nan,nan,nan,0.41645777,0.54037406,-0.12391629,1,0,0,0,0,1,0,0,-14.94252872,-14.96301937,20.59299850,21.32852554,0.09644016,0.08456772,17.04717541
39999,-0.19929123,0,218,1.00000000,1,0,1,1,0.29985808,0.99776819,99.77681939,0.39313783,0.53796890,-0.14483107,1,0,0,0,0,1,0,0,-9.81547356,-9.61618233,17.95380020,18.75957870,0.05423505,0.04919672,9.95980136
